split,label,dataset,path
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024349_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024350_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024352_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024353_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024354_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024355_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024356_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024360_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024363_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024366_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024371_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024373_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024379_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024380_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024381_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024384_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024387_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024388_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024389_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024392_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024394_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024397_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024398_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024401_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024402_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024403_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024406_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024409_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024410_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024411_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024413_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024418_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024422_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024425_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024426_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024427_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024428_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024430_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024431_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024432_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024435_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024443_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024451_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024452_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024455_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024457_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024458_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024460_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024462_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024463_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024467_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024469_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024470_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024471_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024472_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024476_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024478_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024480_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024481_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024486_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024488_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024489_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024493_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024494_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024496_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024500_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024504_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024505_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024506_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024507_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024508_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024509_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024513_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024516_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024517_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024519_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024520_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024526_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024527_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024529_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024530_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024531_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024534_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024538_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024543_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024544_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024546_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024547_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024550_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024551_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024553_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024559_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024564_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024566_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024567_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024569_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024574_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024575_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024578_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024579_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024580_0.jpg
